6/15/2017 3:19:19 AM,Application Starting...
6/15/2017 3:19:31 AM,Application Started Successfully
6/15/2017 3:40:19 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/15/2017 5:40:07 AM,Application Starting...
6/15/2017 5:40:20 AM,Application Started Successfully
6/15/2017 6:01:08 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/15/2017 10:16:13 AM,Application Starting...
6/15/2017 10:16:25 AM,Application Started Successfully
6/15/2017 10:43:14 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/15/2017 12:40:44 PM,Application Starting...
6/15/2017 12:40:56 PM,Application Started Successfully
6/15/2017 1:44:44 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/15/2017 1:57:02 PM,Application Starting...
6/15/2017 1:57:14 PM,Application Started Successfully
6/16/2017 4:45:03 PM,Application Ended: CONFIG change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
CONFIG change
6/16/2017 4:45:08 PM,Application Starting...
6/16/2017 4:45:21 PM,Application Started Successfully
6/16/2017 6:57:03 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/16/2017 7:01:07 PM,Application Starting...
6/16/2017 7:01:20 PM,Application Started Successfully
6/16/2017 11:13:37 PM,Application Ended: CONFIG change
HostingEnvironment initiated shutdown
CONFIG change
HostingEnvironment caused shutdown
6/16/2017 11:31:33 PM,Application Starting...
6/16/2017 11:31:46 PM,Application Started Successfully
6/17/2017 11:57:02 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/18/2017 12:23:15 AM,Application Starting...
6/18/2017 12:23:28 AM,Application Started Successfully
6/19/2017 5:23:15 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/19/2017 8:22:07 AM,Application Starting...
6/19/2017 8:22:20 AM,Application Started Successfully
6/20/2017 1:22:08 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/20/2017 1:23:03 PM,Application Starting...
6/20/2017 1:23:16 PM,Application Started Successfully
6/21/2017 1:11:28 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/21/2017 1:15:12 PM,Application Starting...
6/21/2017 1:15:27 PM,Application Started Successfully
6/21/2017 1:16:00 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/21/2017 1:21:57 PM,Application Starting...
6/21/2017 1:22:11 PM,Application Started Successfully
6/21/2017 1:48:52 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/21/2017 2:01:02 PM,Application Starting...
6/21/2017 2:01:40 PM,Application Started Successfully
6/21/2017 2:05:05 PM,Application Starting...
6/21/2017 2:05:19 PM,Application Started Successfully
6/21/2017 2:05:19 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/22/2017 7:00:23 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/22/2017 7:00:30 PM,Application Starting...
6/22/2017 7:00:43 PM,Application Started Successfully
6/24/2017 12:00:22 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/24/2017 12:05:08 AM,Application Starting...
6/24/2017 12:05:22 AM,Application Started Successfully
6/25/2017 5:00:22 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/25/2017 5:05:58 AM,Application Starting...
6/25/2017 5:06:11 AM,Application Started Successfully
6/25/2017 7:48:39 PM,Application Ended: User code called UnloadAppDomain
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/25/2017 7:48:50 PM,Application Starting...
6/25/2017 7:49:03 PM,Application Started Successfully
6/26/2017 10:00:21 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/26/2017 10:23:25 AM,Application Starting...
6/26/2017 10:23:38 AM,Application Started Successfully
6/27/2017 10:15:40 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/27/2017 10:21:26 AM,Application Starting...
6/27/2017 10:21:40 AM,Application Started Successfully
6/27/2017 4:25:45 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/27/2017 4:30:30 PM,Application Starting...
6/27/2017 4:30:43 PM,Application Started Successfully
6/28/2017 12:34:45 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/28/2017 12:40:32 PM,Application Starting...
6/28/2017 12:40:50 PM,Application Started Successfully
6/28/2017 2:50:22 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/28/2017 3:13:36 PM,Application Starting...
6/28/2017 3:13:50 PM,Application Started Successfully
6/29/2017 8:13:35 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
6/29/2017 8:20:21 PM,Application Starting...
6/29/2017 8:20:34 PM,Application Started Successfully
7/1/2017 1:13:35 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/1/2017 11:29:19 AM,Application Starting...
7/1/2017 11:29:32 AM,Application Started Successfully
7/2/2017 3:38:58 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 4:48:01 PM,Application Starting...
7/2/2017 4:48:14 PM,Application Started Successfully
7/2/2017 5:21:50 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 5:37:02 PM,Application Starting...
7/2/2017 5:37:29 PM,Application Started Successfully
7/2/2017 7:03:05 PM,Application Starting...
7/2/2017 7:03:18 PM,Application Started Successfully
7/2/2017 7:03:20 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 7:03:28 PM,Application Starting...
7/2/2017 7:04:00 PM,Application Started Successfully
7/2/2017 7:04:04 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 7:04:51 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 7:12:15 PM,Application Starting...
7/2/2017 7:12:27 PM,Application Started Successfully
7/2/2017 7:27:33 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 7:27:51 PM,Application Starting...
7/2/2017 7:28:04 PM,Application Started Successfully
7/2/2017 7:32:17 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 7:34:24 PM,Application Starting...
7/2/2017 7:34:37 PM,Application Started Successfully
7/2/2017 7:39:19 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 7:42:16 PM,Application Starting...
7/2/2017 7:42:29 PM,Application Started Successfully
7/2/2017 8:12:18 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 8:12:20 PM,Application Starting...
7/2/2017 8:12:34 PM,Application Started Successfully
7/2/2017 8:20:23 PM,Application Ended: Directory rename change notification for 'C:\inetpub\wwwroot'.
wwwroot dir change or directory rename
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 8:23:49 PM,Application Starting...
7/2/2017 8:24:03 PM,Application Started Successfully
7/2/2017 8:24:35 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 8:25:04 PM,Application Starting...
7/2/2017 8:25:16 PM,Application Started Successfully
7/2/2017 8:25:52 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 8:26:07 PM,Application Starting...
7/2/2017 8:26:20 PM,Application Started Successfully
7/2/2017 8:28:13 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/2/2017 8:51:32 PM,Application Starting...
7/2/2017 8:51:47 PM,Application Started Successfully
7/4/2017 1:51:33 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/4/2017 2:17:30 AM,Application Starting...
7/4/2017 2:17:44 AM,Application Started Successfully
7/5/2017 7:17:30 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/5/2017 7:23:31 AM,Application Starting...
7/5/2017 7:23:44 AM,Application Started Successfully
7/5/2017 1:56:11 PM,Application Ended: Change in App_Offline.htm
HostingEnvironment initiated shutdown
Change in App_Offline.htm
HostingEnvironment caused shutdown
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change in App_Offline.htm
7/5/2017 1:57:03 PM,Application Starting...
7/5/2017 1:57:18 PM,Application Started Successfully
7/6/2017 12:17:30 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/6/2017 12:30:29 PM,Application Starting...
7/6/2017 12:30:43 PM,Application Started Successfully
7/6/2017 2:26:28 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/6/2017 2:28:14 PM,Application Starting...
7/6/2017 2:28:43 PM,Application Started Successfully
7/6/2017 2:45:03 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/6/2017 2:46:52 PM,Application Starting...
7/6/2017 2:47:12 PM,Application Started Successfully
7/6/2017 2:51:56 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/6/2017 2:52:21 PM,Application Starting...
7/6/2017 2:52:40 PM,Application Started Successfully
7/6/2017 3:00:44 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/6/2017 3:06:44 PM,Application Starting...
7/6/2017 3:07:01 PM,Application Started Successfully
7/6/2017 3:14:15 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/6/2017 3:40:15 PM,Application Starting...
7/6/2017 3:40:28 PM,Application Started Successfully
7/6/2017 5:44:06 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/6/2017 5:44:09 PM,Application Starting...
7/6/2017 5:44:22 PM,Application Started Successfully
7/6/2017 5:45:23 PM,Application Starting...
7/6/2017 5:45:36 PM,Application Started Successfully
7/6/2017 5:45:38 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/6/2017 5:48:03 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/6/2017 5:48:43 PM,Application Starting...
7/6/2017 5:48:57 PM,Application Started Successfully
7/6/2017 5:55:31 PM,Application Ended: IIS configuration change
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/6/2017 5:55:32 PM,Application Starting...
7/6/2017 5:55:46 PM,Application Started Successfully
7/7/2017 8:40:15 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/8/2017 1:49:14 AM,Application Starting...
7/8/2017 1:49:28 AM,Application Started Successfully
7/9/2017 6:49:14 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/9/2017 7:02:29 AM,Application Starting...
7/9/2017 7:02:42 AM,Application Started Successfully
7/10/2017 11:49:14 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/10/2017 12:09:35 PM,Application Starting...
7/10/2017 12:09:48 PM,Application Started Successfully
7/11/2017 5:09:35 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/11/2017 5:39:24 PM,Application Starting...
7/11/2017 5:39:38 PM,Application Started Successfully
7/12/2017 10:39:23 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/12/2017 11:06:36 PM,Application Starting...
7/12/2017 11:06:49 PM,Application Started Successfully
7/13/2017 5:52:11 PM,Application Ended: Change in App_Offline.htm
HostingEnvironment initiated shutdown
Change in App_Offline.htm
HostingEnvironment caused shutdown
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change in App_Offline.htm
7/13/2017 6:00:31 PM,Application Starting...
7/13/2017 6:00:52 PM,Application Started Successfully
7/13/2017 6:11:23 PM,Application Ended: Change in App_Offline.htm
HostingEnvironment initiated shutdown
Change in App_Offline.htm
HostingEnvironment caused shutdown
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change in App_Offline.htm
7/13/2017 6:11:54 PM,Application Starting...
7/13/2017 6:12:08 PM,Application Started Successfully
7/14/2017 4:06:36 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/14/2017 4:19:45 AM,Application Starting...
7/14/2017 4:19:58 AM,Application Started Successfully
7/15/2017 9:06:36 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/15/2017 10:03:48 AM,Application Starting...
7/15/2017 10:04:02 AM,Application Started Successfully
7/16/2017 3:03:49 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/16/2017 4:03:10 PM,Application Starting...
7/16/2017 4:03:22 PM,Application Started Successfully
7/17/2017 9:03:10 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/17/2017 10:02:09 PM,Application Starting...
7/17/2017 10:02:21 PM,Application Started Successfully
7/19/2017 3:02:09 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/19/2017 3:40:04 AM,Application Starting...
7/19/2017 3:40:17 AM,Application Started Successfully
7/20/2017 8:40:04 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/20/2017 9:57:25 AM,Application Starting...
7/20/2017 9:57:38 AM,Application Started Successfully
7/21/2017 2:57:25 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/21/2017 2:59:28 PM,Application Starting...
7/21/2017 2:59:42 PM,Application Started Successfully
7/22/2017 7:57:24 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/22/2017 8:07:42 PM,Application Starting...
7/22/2017 8:07:55 PM,Application Started Successfully
7/24/2017 12:57:24 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/24/2017 5:43:00 AM,Application Starting...
7/24/2017 5:43:13 AM,Application Started Successfully
7/25/2017 10:43:00 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/25/2017 11:02:20 AM,Application Starting...
7/25/2017 11:02:33 AM,Application Started Successfully
7/26/2017 3:43:00 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/26/2017 3:43:46 PM,Application Starting...
7/26/2017 3:43:59 PM,Application Started Successfully
7/27/2017 8:42:58 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/27/2017 9:24:50 PM,Application Starting...
7/27/2017 9:25:03 PM,Application Started Successfully
7/29/2017 2:24:49 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/29/2017 3:32:53 AM,Application Starting...
7/29/2017 3:33:09 AM,Application Started Successfully
7/30/2017 8:32:54 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/30/2017 8:35:34 AM,Application Starting...
7/30/2017 8:35:47 AM,Application Started Successfully
7/31/2017 1:32:54 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
7/31/2017 3:10:46 PM,Application Starting...
7/31/2017 3:10:59 PM,Application Started Successfully
8/1/2017 8:10:46 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/1/2017 9:17:45 PM,Application Starting...
8/1/2017 9:17:58 PM,Application Started Successfully
8/3/2017 2:17:45 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/3/2017 3:14:04 AM,Application Starting...
8/3/2017 3:14:18 AM,Application Started Successfully
8/4/2017 8:14:04 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/4/2017 9:32:16 AM,Application Starting...
8/4/2017 9:32:29 AM,Application Started Successfully
8/5/2017 2:32:16 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/5/2017 4:17:41 PM,Application Starting...
8/5/2017 4:17:55 PM,Application Started Successfully
8/6/2017 9:17:42 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/6/2017 9:54:29 PM,Application Starting...
8/6/2017 9:54:42 PM,Application Started Successfully
8/8/2017 2:54:29 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/8/2017 2:55:39 AM,Application Starting...
8/8/2017 2:55:52 AM,Application Started Successfully
8/8/2017 4:58:43 PM,Application Ended: Directory rename change notification for 'C:\inetpub\wwwroot'.
Overwhelming Change Notification in wwwroot
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/8/2017 4:59:30 PM,Application Starting...
8/8/2017 4:59:43 PM,Application Started Successfully
8/8/2017 5:29:43 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/8/2017 5:38:37 PM,Application Starting...
8/8/2017 5:38:54 PM,Application Started Successfully
8/9/2017 10:38:35 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/9/2017 10:39:21 PM,Application Starting...
8/9/2017 10:39:35 PM,Application Started Successfully
8/11/2017 3:38:38 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/11/2017 5:25:51 AM,Application Starting...
8/11/2017 5:26:04 AM,Application Started Successfully
8/12/2017 10:25:54 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/12/2017 11:27:36 AM,Application Starting...
8/12/2017 11:27:46 AM,Application Started Successfully
8/13/2017 4:27:39 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/13/2017 4:27:55 PM,Application Starting...
8/13/2017 4:28:06 PM,Application Started Successfully
8/14/2017 9:27:41 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/14/2017 9:27:42 PM,Application Starting...
8/14/2017 9:27:52 PM,Application Started Successfully
8/16/2017 2:27:44 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/16/2017 2:52:37 AM,Application Starting...
8/16/2017 2:52:47 AM,Application Started Successfully
8/17/2017 7:52:41 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/17/2017 8:41:39 AM,Application Starting...
8/17/2017 8:41:48 AM,Application Started Successfully
8/17/2017 1:59:05 PM,Application Ended: User code called UnloadAppDomain
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/17/2017 1:59:16 PM,Application Starting...
8/17/2017 1:59:29 PM,Application Started Successfully
8/18/2017 1:41:42 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/18/2017 2:18:45 PM,Application Starting...
8/18/2017 2:18:58 PM,Application Started Successfully
8/19/2017 7:18:48 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/19/2017 7:34:57 PM,Application Starting...
8/19/2017 7:35:07 PM,Application Started Successfully
8/21/2017 12:18:51 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/21/2017 12:44:10 AM,Application Starting...
8/21/2017 12:44:20 AM,Application Started Successfully
8/22/2017 5:44:13 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
8/22/2017 6:05:37 AM,Application Starting...
8/22/2017 6:05:52 AM,Application Started Successfully
8/22/2017 10:59:50 AM,Application Ended: Change in App_Offline.htm
HostingEnvironment initiated shutdown
Change in App_Offline.htm
HostingEnvironment caused shutdown
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
Change in App_Offline.htm
8/22/2017 10:59:59 AM,Application Starting...
8/22/2017 11:00:37 AM,Application Started Successfully
8/22/2017 11:04:14 AM,Application Starting...
8/22/2017 11:04:27 AM,Application Started Successfully
